n,x,y,f,obj,rel,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
13232,1,2960,0.737,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0
13233,1,3060,0.762,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0
13234,1,3180,0.792,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0
13235,1,3280,0.817,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
13236,1,3050,0.760,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0
13237,1,3150,0.785,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0
13238,1,3270,0.814,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0
13239,1,3370,0.839,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
13240,0,3360,0.837,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0
13241,0,3460,0.862,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
13242,0,3580,0.892,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0
13243,0,3680,0.917,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
13244,0,3450,0.859,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
13245,0,3550,0.884,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
13246,0,3670,0.914,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13247,0,3770,0.939,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13248,1,2465,0.614,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
13249,1,2565,0.639,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0
13250,1,2685,0.669,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
13251,1,2785,0.694,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0
13252,1,2555,0.636,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
13253,1,2655,0.661,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0
13254,1,2775,0.691,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0
13255,1,2875,0.716,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0
13256,1,2865,0.714,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
13257,1,2965,0.738,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
13258,1,3085,0.768,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0
13259,1,3185,0.793,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
13260,1,2955,0.736,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
13261,1,3055,0.761,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0
13262,1,3175,0.791,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
13263,1,3275,0.816,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
13264,1,2765,0.689,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
13265,1,2865,0.714,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
13266,1,2985,0.743,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0
13267,1,3085,0.768,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
13268,1,2855,0.711,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0
13269,1,2955,0.736,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0
13270,1,3075,0.766,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0
13271,1,3175,0.791,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0
13272,1,3165,0.788,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0
13273,0,3265,0.813,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
13274,0,3385,0.843,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
13275,0,3485,0.868,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
13276,0,3255,0.811,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
13277,0,3355,0.836,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
13278,0,3475,0.866,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0
13279,0,3575,0.890,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
13280,1,2865,0.714,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
13281,1,2965,0.738,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0
13282,1,3085,0.768,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0
13283,1,3185,0.793,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0
13284,1,2955,0.736,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
13285,1,3055,0.761,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
13286,1,3175,0.791,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
13287,1,3275,0.816,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0
13288,1,3265,0.813,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0
13289,1,3365,0.838,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0
13290,1,3485,0.868,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0
13291,1,3585,0.893,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
13292,1,3355,0.836,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0
13293,0,3455,0.861,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
13294,0,3575,0.890,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
13295,0,3675,0.915,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
13296,1,3165,0.788,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
13297,1,3265,0.813,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0
13298,1,3385,0.843,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
13299,1,3485,0.868,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
13300,1,3255,0.811,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0
13301,1,3355,0.836,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0
13302,1,3475,0.866,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0
13303,0,3575,0.890,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
13304,0,3565,0.888,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0
13305,0,3665,0.913,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
13306,0,3785,0.943,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0
13307,0,3885,0.968,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
13308,0,3655,0.910,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0
13309,0,3755,0.935,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
13310,0,3875,0.965,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
13311,0,3975,0.990,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
13312,1,1800,0.448,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
13313,1,1900,0.473,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
13314,1,2020,0.503,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
13315,1,2120,0.528,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
13316,1,1890,0.471,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
13317,1,1990,0.496,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
13318,1,2110,0.526,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
13319,1,2210,0.550,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0
13320,0,2200,0.548,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
13321,0,2300,0.573,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
13322,0,2420,0.603,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
13323,0,2520,0.628,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
13324,0,2290,0.570,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
13325,0,2390,0.595,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
13326,0,2510,0.625,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
13327,0,2610,0.650,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0
13328,1,2100,0.523,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
13329,1,2200,0.548,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
13330,1,2320,0.578,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
13331,1,2420,0.603,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
13332,1,2190,0.545,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
13333,1,2290,0.570,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
13334,1,2410,0.600,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
13335,1,2510,0.625,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0
13336,0,2500,0.623,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
13337,0,2600,0.648,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
13338,0,2720,0.677,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
13339,0,2820,0.702,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0
13340,0,2590,0.645,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
13341,0,2690,0.670,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0
13342,0,2810,0.700,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0
13343,0,2910,0.725,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
13344,0,2200,0.548,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
13345,0,2300,0.573,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
13346,0,2420,0.603,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
13347,0,2520,0.628,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
13348,0,2290,0.570,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
13349,0,2390,0.595,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
13350,0,2510,0.625,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
13351,0,2610,0.650,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
13352,0,2600,0.648,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
13353,0,2700,0.672,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
13354,0,2820,0.702,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0
13355,0,2920,0.727,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
13356,0,2690,0.670,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0
13357,0,2790,0.695,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0
13358,0,2910,0.725,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0
13359,0,3010,0.750,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
13360,0,2500,0.623,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
13361,0,2600,0.648,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
13362,0,2720,0.677,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
13363,0,2820,0.702,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
13364,0,2590,0.645,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
13365,0,2690,0.670,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
13366,0,2810,0.700,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0
13367,0,2910,0.725,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0
13368,0,2900,0.722,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
13369,0,3000,0.747,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0
13370,0,3120,0.777,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0
13371,0,3220,0.802,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
13372,0,2990,0.745,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
13373,0,3090,0.770,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
13374,0,3210,0.800,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0
13375,0,3310,0.824,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
13376,1,2005,0.499,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
13377,1,2105,0.524,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
13378,1,2225,0.554,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
13379,1,2325,0.579,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
13380,1,2095,0.522,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
13381,1,2195,0.547,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
13382,1,2315,0.577,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
13383,1,2415,0.601,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0
13384,0,2405,0.599,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
13385,0,2505,0.624,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
13386,0,2625,0.654,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
13387,0,2725,0.679,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
13388,0,2495,0.621,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
13389,0,2595,0.646,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
13390,0,2715,0.676,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0
13391,0,2815,0.701,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0
13392,1,2305,0.574,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
13393,1,2405,0.599,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
13394,1,2525,0.629,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
13395,1,2625,0.654,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
13396,1,2395,0.597,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0
13397,1,2495,0.621,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0
13398,1,2615,0.651,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0
13399,1,2715,0.676,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0
13400,0,2705,0.674,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
13401,0,2805,0.699,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0
13402,0,2925,0.729,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
13403,0,3025,0.753,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
13404,0,2795,0.696,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
13405,0,2895,0.721,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
13406,0,3015,0.751,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
13407,0,3115,0.776,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
13408,0,2405,0.599,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
13409,0,2505,0.624,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0
13410,0,2625,0.654,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
13411,0,2725,0.679,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0
13412,0,2495,0.621,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
13413,0,2595,0.646,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0
13414,0,2715,0.676,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0
13415,0,2815,0.701,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0
13416,0,2805,0.699,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
13417,0,2905,0.724,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0
13418,0,3025,0.753,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0
13419,0,3125,0.778,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0
13420,0,2895,0.721,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0
13421,0,2995,0.746,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
13422,0,3115,0.776,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
13423,0,3215,0.801,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0
13424,0,2705,0.674,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
13425,0,2805,0.699,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0
13426,0,2925,0.729,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
13427,0,3025,0.753,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0
13428,0,2795,0.696,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
13429,0,2895,0.721,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
13430,0,3015,0.751,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0
13431,0,3115,0.776,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0
13432,0,3105,0.773,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
13433,0,3205,0.798,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0
13434,0,3325,0.828,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
13435,0,3425,0.853,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
13436,0,3195,0.796,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0
13437,0,3295,0.821,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
13438,0,3415,0.851,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
13439,0,3515,0.875,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
13440,1,1920,0.478,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
13441,1,2020,0.503,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
13442,1,2140,0.533,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
13443,1,2240,0.558,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
13444,1,2010,0.501,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
13445,1,2110,0.526,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
13446,1,2230,0.555,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0
13447,1,2330,0.580,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0
13448,0,2320,0.578,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
13449,0,2420,0.603,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
13450,0,2540,0.633,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
13451,0,2640,0.658,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
13452,0,2410,0.600,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
13453,0,2510,0.625,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0
13454,0,2630,0.655,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0
13455,0,2730,0.680,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0
13456,0,2220,0.553,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
13457,0,2320,0.578,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
13458,0,2440,0.608,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
13459,0,2540,0.633,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
13460,0,2310,0.575,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
13461,0,2410,0.600,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
13462,0,2530,0.630,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
13463,0,2630,0.655,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0
13464,0,2620,0.653,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
13465,0,2720,0.677,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
13466,0,2840,0.707,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
13467,0,2940,0.732,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
13468,0,2710,0.675,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0
13469,0,2810,0.700,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
13470,0,2930,0.730,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
13471,0,3030,0.755,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
13472,0,2320,0.578,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
13473,0,2420,0.603,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
13474,0,2540,0.633,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
13475,0,2640,0.658,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0
13476,0,2410,0.600,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
13477,0,2510,0.625,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
13478,0,2630,0.655,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0
13479,0,2730,0.680,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0
13480,0,2720,0.677,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
13481,0,2820,0.702,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0
13482,0,2940,0.732,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
13483,0,3040,0.757,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
13484,0,2810,0.700,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
13485,0,2910,0.725,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
13486,0,3030,0.755,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0
13487,0,3130,0.780,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
13488,0,2620,0.653,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
13489,0,2720,0.677,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
13490,0,2840,0.707,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
13491,0,2940,0.732,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
13492,0,2710,0.675,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
13493,0,2810,0.700,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
13494,0,2930,0.730,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
13495,0,3030,0.755,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
13496,0,3020,0.752,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0
13497,0,3120,0.777,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0
13498,0,3240,0.807,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
13499,0,3340,0.832,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0
13500,0,3110,0.775,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
13501,0,3210,0.800,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
13502,0,3330,0.829,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0
13503,0,3430,0.854,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
13504,1,2125,0.529,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
13505,1,2225,0.554,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
13506,1,2345,0.584,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
13507,1,2445,0.609,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0
13508,1,2215,0.552,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
13509,1,2315,0.577,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0
13510,1,2435,0.606,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
13511,1,2535,0.631,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0
13512,0,2525,0.629,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
13513,0,2625,0.654,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
13514,0,2745,0.684,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
13515,0,2845,0.709,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
13516,0,2615,0.651,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
13517,0,2715,0.676,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0
13518,0,2835,0.706,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0
13519,0,2935,0.731,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
13520,0,2425,0.604,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
13521,0,2525,0.629,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
13522,0,2645,0.659,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
13523,0,2745,0.684,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
13524,0,2515,0.626,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
13525,0,2615,0.651,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
13526,0,2735,0.681,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0
13527,0,2835,0.706,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0
13528,0,2825,0.704,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0
13529,0,2925,0.729,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
13530,0,3045,0.758,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
13531,0,3145,0.783,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
13532,0,2915,0.726,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0
13533,0,3015,0.751,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0
13534,0,3135,0.781,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
13535,0,3235,0.806,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
13536,0,2525,0.629,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0
13537,0,2625,0.654,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0
13538,0,2745,0.684,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
13539,0,2845,0.709,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
13540,0,2615,0.651,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0
13541,0,2715,0.676,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0
13542,0,2835,0.706,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0
13543,0,2935,0.731,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
13544,0,2925,0.729,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
13545,0,3025,0.753,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0
13546,0,3145,0.783,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0
13547,0,3245,0.808,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0
13548,0,3015,0.751,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0
13549,0,3115,0.776,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0
13550,0,3235,0.806,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
13551,0,3335,0.831,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
13552,0,2825,0.704,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0
13553,0,2925,0.729,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0
13554,0,3045,0.758,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0
13555,0,3145,0.783,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
13556,0,2915,0.726,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
13557,0,3015,0.751,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
13558,0,3135,0.781,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0
13559,0,3235,0.806,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
13560,0,3225,0.803,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
13561,0,3325,0.828,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0
13562,0,3445,0.858,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
