n,x,y,f,rel
28576,170,15,0,0.934
28577,170,16,0,0.959
28578,170,17,0,0.989
28579,170,18,0,1.014
28580,170,19,0,0.956
28581,170,20,0,0.981
28582,170,21,0,1.011
28583,170,22,0,1.036
28584,170,23,0,1.034
28585,170,24,0,1.059
28586,170,25,0,1.088
28587,170,26,0,1.113
28588,170,27,0,1.056
28589,170,28,0,1.081
28590,170,29,0,1.111
28591,170,30,0,1.136
28592,170,31,0,1.009
28593,170,32,0,1.034
28594,170,33,0,1.064
28595,170,34,0,1.088
28596,170,35,0,1.031
28597,170,36,0,1.056
28598,170,37,0,1.086
28599,170,38,0,1.111
28600,170,39,0,1.108
28601,170,40,0,1.133
28602,170,41,0,1.163
28603,170,42,0,1.188
28604,170,43,0,1.131
28605,170,44,0,1.156
28606,170,45,0,1.186
28607,170,46,0,1.210
28608,170,47,0,0.885
28609,170,48,0,0.910
28610,170,49,0,0.940
28611,170,50,0,0.965
28612,170,51,0,0.908
28613,170,52,0,0.933
28614,170,53,0,0.963
28615,170,54,0,0.988
28616,170,55,0,0.985
28617,170,56,0,1.010
28618,170,57,0,1.040
28619,170,58,0,1.065
28620,170,59,0,1.007
28621,170,60,0,1.032
28622,170,61,0,1.062
28623,170,62,0,1.087
28624,170,63,0,0.960
28625,170,64,0,0.985
28626,170,65,0,1.015
28627,170,66,0,1.040
28628,170,67,0,0.983
28629,170,68,0,1.007
28630,170,69,0,1.037
28631,170,70,0,1.062
28632,170,71,0,1.060
28633,170,72,0,1.085
28634,170,73,0,1.115
28635,170,74,0,1.139
28636,170,75,0,1.082
28637,170,76,0,1.107
28638,170,77,0,1.137
28639,170,78,0,1.162
28640,170,79,0,0.985
28641,170,80,0,1.010
28642,170,81,0,1.040
28643,170,82,0,1.065
28644,170,83,0,1.007
28645,170,84,0,1.032
28646,170,85,0,1.062
28647,170,86,0,1.087
28648,170,87,0,1.085
28649,170,88,0,1.110
28650,170,89,0,1.139
28651,170,90,0,1.164
28652,170,91,0,1.107
28653,170,92,0,1.132
28654,170,93,0,1.162
28655,170,94,0,1.187
28656,170,95,0,1.060
28657,170,96,0,1.085
28658,170,97,0,1.115
28659,170,98,0,1.139
28660,170,99,0,1.082
28661,170,100,0,1.107
28662,170,101,0,1.137
28663,170,102,0,1.162
28664,170,103,0,1.159
28665,170,104,0,1.184
28666,170,105,0,1.214
28667,170,106,0,1.239
28668,170,107,0,1.182
28669,170,108,0,1.207
28670,170,109,0,1.237
28671,170,110,0,1.262
28672,170,111,1,0.511
28673,170,112,1,0.535
28674,170,113,1,0.565
28675,170,114,1,0.590
28676,170,115,1,0.533
28677,170,116,1,0.558
28678,170,117,1,0.588
28679,170,118,1,0.613
28680,170,119,1,0.610
28681,170,120,1,0.635
28682,170,121,1,0.665
28683,170,122,1,0.690
28684,170,123,1,0.633
28685,170,124,1,0.658
28686,170,125,1,0.687
28687,170,126,1,0.712
28688,170,127,1,0.585
28689,170,128,1,0.610
28690,170,129,1,0.640
28691,170,130,1,0.665
28692,170,131,1,0.608
28693,170,132,1,0.633
28694,170,133,1,0.663
28695,170,134,1,0.687
28696,170,135,1,0.685
28697,170,136,1,0.710
28698,170,137,1,0.740
28699,170,138,1,0.765
28700,170,139,1,0.707
28701,170,140,1,0.732
28702,170,141,1,0.762
28703,170,142,1,0.787
28704,170,143,1,0.610
28705,170,144,1,0.635
28706,170,145,1,0.665
28707,170,146,1,0.690
28708,170,147,1,0.633
28709,170,148,1,0.658
28710,170,149,1,0.687
28711,170,150,1,0.712
28712,170,151,1,0.710
28713,170,152,1,0.735
28714,170,153,1,0.765
28715,170,154,1,0.790
28716,170,155,1,0.732
28717,170,156,1,0.757
28718,170,157,1,0.787
28719,170,158,1,0.812
28720,170,159,1,0.685
28721,170,160,1,0.710
28722,170,161,1,0.740
28723,170,162,1,0.765
28724,170,163,1,0.707
28725,170,164,1,0.732
28726,170,165,1,0.762
28727,170,166,1,0.787
28728,170,167,1,0.785
28729,170,168,1,0.809
28730,170,169,1,0.839
28731,170,170,1,0.864
28732,169,170,1,0.807
28733,168,170,1,0.832
28734,167,170,1,0.862
28735,166,170,1,0.887
28736,165,170,1,0.562
28737,164,170,1,0.587
28738,163,170,1,0.616
28739,162,170,1,0.641
28740,161,170,1,0.584
28741,160,170,1,0.609
28742,159,170,1,0.639
28743,158,170,1,0.664
28744,157,170,1,0.661
28745,156,170,1,0.686
28746,155,170,1,0.716
28747,154,170,1,0.741
28748,153,170,1,0.684
28749,152,170,1,0.709
28750,151,170,1,0.738
28751,150,170,1,0.763
28752,149,170,1,0.636
28753,148,170,1,0.661
28754,147,170,1,0.691
28755,146,170,1,0.716
28756,145,170,1,0.659
28757,144,170,1,0.684
28758,143,170,1,0.714
28759,142,170,1,0.738
28760,141,170,1,0.736
28761,140,170,1,0.761
28762,139,170,1,0.791
28763,138,170,1,0.816
28764,137,170,1,0.758
28765,136,170,1,0.783
28766,135,170,1,0.813
28767,134,170,1,0.838
28768,133,170,1,0.661
28769,132,170,1,0.686
28770,131,170,1,0.716
28771,130,170,1,0.741
28772,129,170,1,0.684
28773,128,170,1,0.709
28774,127,170,1,0.738
28775,126,170,1,0.763
28776,125,170,1,0.761
28777,124,170,1,0.786
28778,123,170,1,0.816
28779,122,170,1,0.841
28780,121,170,1,0.783
28781,120,170,1,0.808
28782,119,170,1,0.838
28783,118,170,1,0.863
28784,117,170,1,0.736
28785,116,170,1,0.761
28786,115,170,1,0.791
28787,114,170,1,0.816
28788,113,170,1,0.758
28789,112,170,1,0.783
28790,111,170,1,0.813
28791,110,170,1,0.838
28792,109,170,1,0.836
28793,108,170,1,0.861
28794,107,170,1,0.890
28795,106,170,1,0.915
28796,105,170,1,0.858
28797,104,170,1,0.883
28798,103,170,1,0.913
28799,102,170,0,0.938
28800,101,170,1,0.540
28801,100,170,1,0.565
28802,99,170,1,0.595
28803,98,170,1,0.620
28804,97,170,1,0.563
28805,96,170,1,0.588
28806,95,170,1,0.618
28807,94,170,1,0.643
28808,93,170,1,0.640
28809,92,170,1,0.665
28810,91,170,1,0.695
28811,90,170,1,0.720
28812,89,170,1,0.663
28813,88,170,1,0.687
28814,87,170,1,0.717
28815,86,170,1,0.742
28816,85,170,1,0.615
28817,84,170,1,0.640
28818,83,170,1,0.670
28819,82,170,1,0.695
28820,81,170,1,0.638
28821,80,170,1,0.663
28822,79,170,1,0.692
28823,78,170,1,0.717
28824,77,170,1,0.715
28825,76,170,1,0.740
28826,75,170,1,0.770
28827,74,170,1,0.795
28828,73,170,1,0.737
28829,72,170,1,0.762
28830,71,170,1,0.792
28831,70,170,1,0.817
28832,69,170,1,0.640
28833,68,170,1,0.665
28834,67,170,1,0.695
28835,66,170,1,0.720
28836,65,170,1,0.663
28837,64,170,1,0.687
28838,63,170,1,0.717
28839,62,170,1,0.742
28840,61,170,1,0.740
28841,60,170,1,0.765
28842,59,170,1,0.795
28843,58,170,1,0.819
28844,57,170,1,0.762
28845,56,170,1,0.787
28846,55,170,1,0.817
28847,54,170,1,0.842
28848,53,170,1,0.715
28849,52,170,1,0.740
28850,51,170,1,0.770
28851,50,170,1,0.795
28852,49,170,1,0.737
28853,48,170,1,0.762
28854,47,170,1,0.792
28855,46,170,1,0.817
28856,45,170,1,0.814
28857,44,170,1,0.839
28858,43,170,1,0.869
28859,42,170,1,0.894
28860,41,170,0,0.837
28861,40,170,0,0.862
28862,39,170,0,0.892
28863,38,170,0,0.917
28864,37,170,1,0.592
28865,36,170,1,0.616
28866,35,170,1,0.646
28867,34,170,1,0.671
28868,33,170,1,0.614
28869,32,170,1,0.639
28870,31,170,1,0.669
28871,30,170,1,0.694
28872,29,170,1,0.691
28873,28,170,1,0.716
28874,27,170,1,0.746
28875,26,170,1,0.771
28876,25,170,1,0.714
28877,24,170,1,0.738
28878,23,170,1,0.768
28879,22,170,1,0.793
28880,21,170,1,0.666
28881,20,170,1,0.691
28882,19,170,1,0.721
28883,18,170,1,0.746
28884,17,170,1,0.689
28885,16,170,1,0.714
28886,15,170,1,0.743
28887,14,170,1,0.768
28888,13,170,1,0.766
28889,12,170,1,0.791
28890,11,170,1,0.821
28891,10,170,1,0.846
28892,9,170,1,0.788
28893,8,170,1,0.813
28894,7,170,1,0.843
28895,6,170,1,0.868
28896,5,170,1,0.691
28897,4,170,1,0.716
28898,3,170,1,0.746
28899,2,170,1,0.771
28900,1,170,1,0.714
28901,1,171,1,0.738
28902,2,171,1,0.768
28903,3,171,1,0.793
28904,4,171,1,0.791
28905,5,171,1,0.816
28906,6,171,1,0.846
28907,7,171,1,0.870
28908,8,171,1,0.813
28909,9,171,1,0.838
28910,10,171,1,0.868
28911,11,171,1,0.893
28912,12,171,1,0.766
28913,13,171,1,0.791
28914,14,171,1,0.821
28915,15,171,1,0.846
28916,16,171,1,0.788
28917,17,171,1,0.813
28918,18,171,1,0.843
28919,19,171,1,0.868
28920,20,171,1,0.866
28921,21,171,0,0.890
28922,22,171,0,0.920
28923,23,171,0,0.945
28924,24,171,0,0.888
28925,25,171,0,0.913
28926,26,171,0,0.943
28927,27,171,0,0.968
28928,28,171,1,0.550
28929,29,171,1,0.575
28930,30,171,1,0.605
28931,31,171,1,0.630
28932,32,171,1,0.573
28933,33,171,1,0.598
28934,34,171,1,0.628
28935,35,171,1,0.653
28936,36,171,1,0.650
28937,37,171,1,0.675
28938,38,171,1,0.705
28939,39,171,1,0.730
28940,40,171,1,0.672
28941,41,171,1,0.697
28942,42,171,1,0.727
28943,43,171,1,0.752
28944,44,171,1,0.625
28945,45,171,1,0.650
28946,46,171,1,0.680
28947,47,171,1,0.705
28948,48,171,1,0.648
28949,49,171,1,0.672
28950,50,171,1,0.702
28951,51,171,1,0.727
28952,52,171,1,0.725
28953,53,171,1,0.750
28954,54,171,1,0.780
28955,55,171,1,0.804
28956,56,171,1,0.747
28957,57,171,1,0.772
28958,58,171,1,0.802
28959,59,171,1,0.827
28960,60,171,1,0.650
28961,61,171,1,0.675
28962,62,171,1,0.705
28963,63,171,1,0.730
28964,64,171,1,0.672
28965,65,171,1,0.697
28966,66,171,1,0.727
28967,67,171,1,0.752
28968,68,171,1,0.750
28969,69,171,1,0.775
28970,70,171,1,0.804
28971,71,171,1,0.829
28972,72,171,1,0.772
28973,73,171,1,0.797
28974,74,171,1,0.827
28975,75,171,1,0.852
28976,76,171,1,0.725
28977,77,171,1,0.750
28978,78,171,1,0.780
28979,79,171,1,0.804
28980,80,171,1,0.747
28981,81,171,1,0.772
28982,82,171,1,0.802
28983,83,171,1,0.827
28984,84,171,1,0.824
28985,85,171,1,0.849
28986,86,171,1,0.879
28987,87,171,1,0.904
28988,88,171,1,0.847
28989,89,171,1,0.872
28990,90,171,1,0.902
28991,91,171,0,0.927
28992,92,171,1,0.601
28993,93,171,1,0.626
28994,94,171,1,0.656
28995,95,171,1,0.681
28996,96,171,1,0.624
28997,97,171,1,0.649
28998,98,171,1,0.679
28999,99,171,1,0.704
29000,100,171,1,0.701
29001,101,171,1,0.726
29002,102,171,1,0.756
29003,103,171,1,0.781
29004,104,171,1,0.724
29005,105,171,1,0.748
29006,106,171,1,0.778
29007,107,171,1,0.803
29008,108,171,1,0.676
29009,109,171,1,0.701
29010,110,171,1,0.731
29011,111,171,1,0.756
29012,112,171,1,0.699
29013,113,171,1,0.724
29014,114,171,1,0.753
29015,115,171,1,0.778
29016,116,171,1,0.776
29017,117,171,1,0.801
29018,118,171,1,0.831
29019,119,171,1,0.856
29020,120,171,1,0.798
29021,121,171,1,0.823
29022,122,171,1,0.853
29023,123,171,1,0.878
29024,124,171,1,0.701
29025,125,171,1,0.726
29026,126,171,1,0.756
29027,127,171,1,0.781
29028,128,171,1,0.724
29029,129,171,1,0.748
29030,130,171,1,0.778
29031,131,171,1,0.803
29032,132,171,1,0.801
29033,133,171,1,0.826
29034,134,171,1,0.856
29035,135,171,1,0.880
29036,136,171,1,0.823
29037,137,171,1,0.848
29038,138,171,1,0.878
29039,139,171,1,0.903
29040,140,171,1,0.776
29041,141,171,1,0.801
29042,142,171,1,0.831
29043,143,171,1,0.856
29044,144,171,1,0.798
29045,145,171,1,0.823
29046,146,171,1,0.853
29047,147,171,1,0.878
29048,148,171,1,0.875
29049,149,171,1,0.900
29050,150,171,0,0.930
29051,151,171,0,0.955
29052,152,171,0,0.898
29053,153,171,0,0.923
29054,154,171,0,0.953
29055,155,171,0,0.978
29056,156,171,1,0.580
29057,157,171,1,0.605
29058,158,171,1,0.635
29059,159,171,1,0.660
29060,160,171,1,0.603
29061,161,171,1,0.628
29062,162,171,1,0.658
29063,163,171,1,0.682
29064,164,171,1,0.680
29065,165,171,1,0.705
29066,166,171,1,0.735
29067,167,171,1,0.760
29068,168,171,1,0.702
29069,169,171,1,0.727
29070,170,171,1,0.757
29071,171,171,1,0.782
29072,171,170,1,0.655
29073,171,169,1,0.680
29074,171,168,1,0.710
29075,171,167,1,0.735
29076,171,166,1,0.677
29077,171,165,1,0.702
29078,171,164,1,0.732
29079,171,163,1,0.757
29080,171,162,1,0.755
29081,171,161,1,0.780
29082,171,160,1,0.809
29083,171,159,1,0.834
29084,171,158,1,0.777
29085,171,157,1,0.802
29086,171,156,1,0.832
29087,171,155,1,0.857
29088,171,154,1,0.680
29089,171,153,1,0.705
29090,171,152,1,0.735
29091,171,151,1,0.760
29092,171,150,1,0.702
29093,171,149,1,0.727
29094,171,148,1,0.757
29095,171,147,1,0.782
29096,171,146,1,0.780
29097,171,145,1,0.804
29098,171,144,1,0.834
29099,171,143,1,0.859
29100,171,142,1,0.802
29101,171,141,1,0.827
29102,171,140,1,0.857
29103,171,139,0,0.882
29104,171,138,1,0.755
29105,171,137,1,0.780
29106,171,136,1,0.809
29107,171,135,1,0.834
29108,171,134,1,0.777
29109,171,133,1,0.802
29110,171,132,1,0.832
29111,171,131,1,0.857
29112,171,130,0,0.854
29113,171,129,0,0.879
29114,171,128,0,0.909
29115,171,127,0,0.934
29116,171,126,0,0.877
29117,171,125,0,0.902
29118,171,124,0,0.932
29119,171,123,0,0.956
29120,171,122,1,0.631
29121,171,121,1,0.656
29122,171,120,1,0.686
29123,171,119,1,0.711
29124,171,118,1,0.654
29125,171,117,1,0.679
29126,171,116,1,0.709
29127,171,115,1,0.733
29128,171,114,1,0.731
29129,171,113,1,0.756
29130,171,112,1,0.786
29131,171,111,1,0.811
29132,171,110,1,0.753
29133,171,109,1,0.778
29134,171,108,1,0.808
29135,171,107,1,0.833
29136,171,106,1,0.706
29137,171,105,1,0.731
29138,171,104,1,0.761
29139,171,103,1,0.786
29140,171,102,1,0.729
29141,171,101,1,0.753
29142,171,100,1,0.783
29143,171,99,1,0.808
29144,171,98,1,0.806
29145,171,97,1,0.831
29146,171,96,1,0.861
29147,171,95,1,0.885
29148,171,94,1,0.828
29149,171,93,1,0.853
29150,171,92,0,0.883
29151,171,91,0,0.908
29152,171,90,1,0.731
29153,171,89,1,0.756
29154,171,88,1,0.786
29155,171,87,1,0.811
29156,171,86,1,0.753
29157,171,85,1,0.778
29158,171,84,1,0.808
29159,171,83,1,0.833
29160,171,82,1,0.831
29161,171,81,1,0.856
29162,171,80,1,0.885
29163,171,79,0,0.910
29164,171,78,1,0.853
29165,171,77,0,0.878
29166,171,76,0,0.908
29167,171,75,0,0.933
29168,171,74,1,0.806
29169,171,73,1,0.831
29170,171,72,1,0.861
29171,171,71,1,0.885
29172,171,70,1,0.828
29173,171,69,1,0.853
29174,171,68,1,0.883
29175,171,67,0,0.908
29176,171,66,0,0.905
29177,171,65,0,0.930
29178,171,64,0,0.960
29179,171,63,0,0.985
29180,171,62,0,0.928
29181,171,61,0,0.953
29182,171,60,0,0.983
29183,171,59,0,1.007
29184,171,58,1,0.655
29185,171,57,1,0.680
29186,171,56,1,0.710
29187,171,55,1,0.735
29188,171,54,1,0.677
29189,171,53,1,0.702
29190,171,52,1,0.732
29191,171,51,1,0.757
29192,171,50,1,0.755
29193,171,49,1,0.780
29194,171,48,1,0.809
29195,171,47,1,0.834
29196,171,46,1,0.777
29197,171,45,1,0.802
29198,171,44,1,0.832
29199,171,43,1,0.857
29200,171,42,1,0.730
29201,171,41,1,0.755
29202,171,40,1,0.785
29203,171,39,1,0.809
29204,171,38,1,0.752
29205,171,37,1,0.777
29206,171,36,1,0.807
29207,171,35,1,0.832
29208,171,34,1,0.829
29209,171,33,1,0.854
29210,171,32,1,0.884
29211,171,31,1,0.909
29212,171,30,1,0.852
29213,171,29,1,0.877
29214,171,28,1,0.907
29215,171,27,1,0.932
29216,171,26,1,0.755
29217,171,25,1,0.780
29218,171,24,1,0.809
29219,171,23,1,0.834
29220,171,22,1,0.777
29221,171,21,1,0.802
29222,171,20,1,0.832
29223,171,19,1,0.857
29224,171,18,1,0.854
29225,171,17,1,0.879
29226,171,16,1,0.909
29227,171,15,1,0.934
29228,171,14,1,0.877
29229,171,13,1,0.902
29230,171,12,1,0.932
29231,171,11,1,0.956
29232,171,10,1,0.829
29233,171,9,1,0.854
29234,171,8,1,0.884
29235,171,7,1,0.909
29236,171,6,1,0.852
29237,171,5,1,0.877
29238,171,4,1,0.907
29239,171,3,1,0.932
29240,171,2,1,0.929
29241,171,1,0,0.954
29242,172,1,0,0.984
29243,172,2,0,1.009
29244,172,3,0,0.951
29245,172,4,0,0.976
29246,172,5,0,1.006
29247,172,6,0,1.031
29248,172,7,1,0.706
29249,172,8,1,0.731
29250,172,9,1,0.761
29251,172,10,1,0.786
29252,172,11,1,0.729
29253,172,12,1,0.753
29254,172,13,1,0.783
29255,172,14,1,0.808
29256,172,15,1,0.806
29257,172,16,1,0.831
29258,172,17,1,0.861
29259,172,18,1,0.885
29260,172,19,1,0.828
29261,172,20,1,0.853
29262,172,21,1,0.883
29263,172,22,1,0.908
29264,172,23,1,0.781
29265,172,24,1,0.806
29266,172,25,1,0.836
29267,172,26,1,0.861
29268,172,27,1,0.803
29269,172,28,1,0.828
29270,172,29,1,0.858
29271,172,30,1,0.883
29272,172,31,1,0.880
29273,172,32,1,0.905
29274,172,33,0,0.935
29275,172,34,0,0.960
29276,172,35,0,0.903
29277,172,36,0,0.928
29278,172,37,0,0.958
29279,172,38,0,0.983
29280,172,39,1,0.806
29281,172,40,1,0.831
29282,172,41,1,0.861
29283,172,42,1,0.885
29284,172,43,1,0.828
29285,172,44,1,0.853
29286,172,45,1,0.883
29287,172,46,1,0.908
29288,172,47,1,0.905
29289,172,48,1,0.930
29290,172,49,1,0.960
29291,172,50,1,0.985
29292,172,51,1,0.928
29293,172,52,1,0.953
29294,172,53,0,0.983
29295,172,54,0,1.007
29296,172,55,1,0.880
29297,172,56,1,0.905
29298,172,57,1,0.935
29299,172,58,1,0.960
29300,172,59,1,0.903
29301,172,60,1,0.928
29302,172,61,1,0.958
29303,172,62,1,0.983
29304,172,63,0,0.980
29305,172,64,0,1.005
29306,172,65,0,1.035
29307,172,66,0,1.060
29308,172,67,0,1.002
29309,172,68,0,1.027
29310,172,69,0,1.057
29311,172,70,0,1.082
29312,172,71,1,0.685
29313,172,72,1,0.710
29314,172,73,1,0.740
29315,172,74,1,0.765
29316,172,75,1,0.707
29317,172,76,1,0.732
29318,172,77,1,0.762
29319,172,78,1,0.787
29320,172,79,1,0.785
29321,172,80,1,0.809
29322,172,81,1,0.839
29323,172,82,1,0.864
29324,172,83,1,0.807
29325,172,84,1,0.832
29326,172,85,1,0.862
29327,172,86,1,0.887
29328,172,87,1,0.760
29329,172,88,1,0.785
29330,172,89,1,0.814
29331,172,90,1,0.839
29332,172,91,1,0.782
29333,172,92,1,0.807
29334,172,93,1,0.837
29335,172,94,1,0.862
29336,172,95,1,0.859
29337,172,96,1,0.884
29338,172,97,1,0.914
29339,172,98,0,0.939
29340,172,99,0,0.882
29341,172,100,0,0.907
29342,172,101,0,0.936
29343,172,102,0,0.961
29344,172,103,1,0.785
29345,172,104,1,0.809
29346,172,105,1,0.839
29347,172,106,1,0.864
29348,172,107,1,0.807
29349,172,108,1,0.832
29350,172,109,1,0.862
29351,172,110,1,0.887
29352,172,111,0,0.884
29353,172,112,0,0.909
29354,172,113,0,0.939
29355,172,114,0,0.964
29356,172,115,0,0.907
29357,172,116,0,0.932
29358,172,117,0,0.961
29359,172,118,0,0.986
29360,172,119,1,0.859
29361,172,120,1,0.884
29362,172,121,1,0.914
29363,172,122,1,0.939
29364,172,123,1,0.882
29365,172,124,1,0.907
29366,172,125,1,0.936
29367,172,126,0,0.961
29368,172,127,0,0.959
29369,172,128,0,0.984
29370,172,129,0,1.014
29371,172,130,0,1.039
29372,172,131,0,0.981
29373,172,132,0,1.006
29374,172,133,0,1.036
29375,172,134,0,1.061
29376,172,135,1,0.736
29377,172,136,1,0.761
29378,172,137,1,0.791
29379,172,138,1,0.816
29380,172,139,1,0.758
29381,172,140,1,0.783
29382,172,141,1,0.813
29383,172,142,1,0.838
29384,172,143,1,0.836
29385,172,144,1,0.861
29386,172,145,1,0.890
29387,172,146,1,0.915
29388,172,147,1,0.858
29389,172,148,1,0.883
29390,172,149,1,0.913
29391,172,150,1,0.938
29392,172,151,1,0.811
29393,172,152,1,0.836
29394,172,153,1,0.866
29395,172,154,1,0.890
29396,172,155,1,0.833
29397,172,156,1,0.858
29398,172,157,1,0.888
29399,172,158,1,0.913
29400,172,159,0,0.910
29401,172,160,0,0.935
29402,172,161,0,0.965
29403,172,162,0,0.990
29404,172,163,0,0.933
29405,172,164,0,0.958
29406,172,165,0,0.988
29407,172,166,0,1.012
29408,172,167,1,0.836
29409,172,168,1,0.861
29410,172,169,1,0.890
29411,172,170,1,0.915
29412,172,171,1,0.858
29413,172,172,1,0.883
29414,171,172,1,0.913
29415,170,172,1,0.938
29416,169,172,0,0.935
29417,168,172,0,0.960
29418,167,172,0,0.990
29419,166,172,0,1.015
29420,165,172,0,0.958
29421,164,172,0,0.983
29422,163,172,0,1.012
29423,162,172,0,1.037
29424,161,172,1,0.910
29425,160,172,1,0.935
29426,159,172,0,0.965
29427,158,172,0,0.990
29428,157,172,0,0.933
29429,156,172,0,0.958
29430,155,172,0,0.988
29431,154,172,0,1.012
29432,153,172,0,1.010
29433,152,172,0,1.035
29434,151,172,0,1.065
29435,150,172,0,1.090
29436,149,172,0,1.032
29437,148,172,0,1.057
29438,147,172,0,1.087
29439,146,172,0,1.112
29440,145,172,1,0.695
29441,144,172,1,0.720
29442,143,172,1,0.750
29443,142,172,1,0.775
29444,141,172,1,0.717
29445,140,172,1,0.742
29446,139,172,1,0.772
29447,138,172,1,0.797
29448,137,172,1,0.795
29449,136,172,1,0.819
29450,135,172,1,0.849
29451,134,172,1,0.874
29452,133,172,1,0.817
29453,132,172,1,0.842
29454,131,172,1,0.872
29455,130,172,1,0.897
29456,129,172,1,0.770
29457,128,172,1,0.795
29458,127,172,1,0.824
29459,126,172,1,0.849
29460,125,172,1,0.792
29461,124,172,1,0.817
29462,123,172,1,0.847
29463,122,172,1,0.872
29464,121,172,1,0.869
29465,120,172,1,0.894
29466,119,172,1,0.924
29467,118,172,1,0.949
29468,117,172,1,0.892
29469,116,172,1,0.917
29470,115,172,0,0.946
29471,114,172,0,0.971
29472,113,172,1,0.795
29473,112,172,1,0.819
29474,111,172,1,0.849
29475,110,172,1,0.874
29476,109,172,1,0.817
29477,108,172,1,0.842
29478,107,172,1,0.872
29479,106,172,1,0.897
29480,105,172,1,0.894
29481,104,172,1,0.919
29482,103,172,1,0.949
29483,102,172,0,0.974
29484,101,172,1,0.917
29485,100,172,0,0.941
29486,99,172,0,0.971
29487,98,172,0,0.996
29488,97,172,1,0.869
29489,96,172,1,0.894
29490,95,172,1,0.924
29491,94,172,1,0.949
29492,93,172,1,0.892
29493,92,172,1,0.917
29494,91,172,1,0.946
29495,90,172,0,0.971
29496,89,172,0,0.969
29497,88,172,0,0.994
29498,87,172,0,1.024
29499,86,172,0,1.049
29500,85,172,0,0.991
29501,84,172,0,1.016
29502,83,172,0,1.046
29503,82,172,0,1.071
29504,81,172,1,0.746
29505,80,172,1,0.771
29506,79,172,1,0.801
29507,78,172,1,0.826
29508,77,172,1,0.768
29509,76,172,1,0.793
29510,75,172,1,0.823
29511,74,172,1,0.848
29512,73,172,1,0.846
29513,72,172,1,0.870
29514,71,172,1,0.900
29515,70,172,1,0.925
29516,69,172,1,0.868
29517,68,172,1,0.893
29518,67,172,1,0.923
29519,66,172,1,0.948
29520,65,172,1,0.821
29521,64,172,1,0.846
29522,63,172,1,0.875
29523,62,172,1,0.900
29524,61,172,1,0.843
29525,60,172,1,0.868
29526,59,172,1,0.898
29527,58,172,1,0.923
29528,57,172,0,0.920
29529,56,172,0,0.945
29530,55,172,0,0.975
29531,54,172,0,1.000
29532,53,172,0,0.943
29533,52,172,0,0.968
29534,51,172,0,0.998
29535,50,172,0,1.022
29536,49,172,1,0.846
29537,48,172,1,0.870
29538,47,172,1,0.900
29539,46,172,1,0.925
29540,45,172,1,0.868
29541,44,172,1,0.893
29542,43,172,1,0.923
29543,42,172,1,0.948
29544,41,172,0,0.945
29545,40,172,0,0.970
29546,39,172,0,1.000
29547,38,172,0,1.025
29548,37,172,0,0.968
29549,36,172,0,0.993
29550,35,172,0,1.022
29551,34,172,0,1.047
29552,33,172,1,0.920
29553,32,172,1,0.945
29554,31,172,1,0.975
29555,30,172,0,1.000
29556,29,172,1,0.943
29557,28,172,0,0.968
29558,27,172,0,0.998
29559,26,172,0,1.022
29560,25,172,0,1.020
29561,24,172,0,1.045
29562,23,172,0,1.075
29563,22,172,0,1.100
29564,21,172,0,1.042
29565,20,172,0,1.067
29566,19,172,0,1.097
29567,18,172,0,1.122
29568,17,172,1,0.725
29569,16,172,1,0.750
29570,15,172,1,0.780
29571,14,172,1,0.804
29572,13,172,1,0.747
29573,12,172,1,0.772
29574,11,172,1,0.802
29575,10,172,1,0.827
29576,9,172,1,0.824
29577,8,172,1,0.849
29578,7,172,1,0.879
29579,6,172,1,0.904
29580,5,172,1,0.847
29581,4,172,1,0.872
29582,3,172,1,0.902
29583,2,172,1,0.927
29584,1,172,1,0.800
29585,1,173,1,0.824
29586,2,173,1,0.854
29587,3,173,1,0.879
29588,4,173,1,0.822
29589,5,173,1,0.847
29590,6,173,1,0.877
29591,7,173,1,0.902
29592,8,173,0,0.899
29593,9,173,0,0.924
29594,10,173,0,0.954
29595,11,173,0,0.979
29596,12,173,0,0.922
29597,13,173,0,0.946
29598,14,173,0,0.976
29599,15,173,0,1.001
29600,16,173,1,0.824
29601,17,173,1,0.849
29602,18,173,1,0.879
29603,19,173,1,0.904
29604,20,173,1,0.847
29605,21,173,1,0.872
29606,22,173,1,0.902
29607,23,173,1,0.927
29608,24,173,0,0.924
